"Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results."
Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.
Strata type,Strata,Strata,Strata,Strata,Strata,N,N,N,N,N,Status,Status,Status,Status,Status,Term,Term,Term,Term,Term,Estimate,Estimate,Estimate,Estimate,Estimate,Conf low,Conf low,Conf low,Conf low,Conf low,Conf high,Conf high,Conf high,Conf high,Conf high,P value,P value,P value,P value,P value,P label
z PM2.5 2019 latency:WHO regionAmericas,-0.22141379772600867,-0.22141379772600867,0.18463309608720693,0.18463309608720693,0.18463309608720693,0.18463309608720693,-1.1992096889358843,-1.1992096889358843,-1.1992096889358843,-1.1992096889358843,-1.1992096889358843,0.23232485104345113,0.23232485104345113,0.23232485104345113,-0.5832946660569343,-0.5832946660569343,-0.5832946660569343,-0.5832946660569343,0.14046707060491692,0.14046707060491692,0.14046707060491692,0.14046707060491692,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I5,I5,I5,I5,PM2.5 x WHO region,PM2.5 x WHO region,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * WHO region
z PM2.5 2019 latency:WHO regionEastern Mediterranean,-0.03647886615304489,-0.03647886615304489,0.045419944541199006,0.045419944541199006,0.045419944541199006,0.045419944541199006,-0.8031464265650095,-0.8031464265650095,-0.8031464265650095,-0.8031464265650095,-0.8031464265650095,0.423152505995362,0.423152505995362,0.423152505995362,-0.12550195745379494,-0.12550195745379494,-0.12550195745379494,-0.12550195745379494,0.05254422514770516,0.05254422514770516,0.05254422514770516,0.05254422514770516,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I5,I5,I5,I5,PM2.5 x WHO region,PM2.5 x WHO region,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * WHO region
z PM2.5 2019 latency:WHO regionEuropean,0.02666381638441343,0.02666381638441343,0.09877500362880566,0.09877500362880566,0.09877500362880566,0.09877500362880566,0.2699449800540173,0.2699449800540173,0.2699449800540173,0.2699449800540173,0.2699449800540173,0.78757115151553,0.78757115151553,0.78757115151553,-0.16693519072804566,-0.16693519072804566,-0.16693519072804566,-0.16693519072804566,0.2202628234968725,0.2202628234968725,0.2202628234968725,0.2202628234968725,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I5,I5,I5,I5,PM2.5 x WHO region,PM2.5 x WHO region,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * WHO region
z PM2.5 2019 latency:WHO regionSouth-East Asia,-0.08453225500533788,-0.08453225500533788,0.05395092266805295,0.05395092266805295,0.05395092266805295,0.05395092266805295,-1.566836132264957,-1.566836132264957,-1.566836132264957,-1.566836132264957,-1.566836132264957,0.11924625206882676,0.11924625206882676,0.11924625206882676,-0.19027606343472167,-0.19027606343472167,-0.19027606343472167,-0.19027606343472167,0.021211553424045904,0.021211553424045904,0.021211553424045904,0.021211553424045904,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I5,I5,I5,I5,PM2.5 x WHO region,PM2.5 x WHO region,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * WHO region
z PM2.5 2019 latency:WHO regionWestern Pacific,0.02287860547990946,0.02287860547990946,0.22899306300139033,0.22899306300139033,0.22899306300139033,0.22899306300139033,0.09990960066668286,0.09990960066668286,0.09990960066668286,0.09990960066668286,0.09990960066668286,0.9205486172844405,0.9205486172844405,0.9205486172844405,-0.42594779800281557,-0.42594779800281557,-0.42594779800281557,-0.42594779800281557,0.47170500896263445,0.47170500896263445,0.47170500896263445,0.47170500896263445,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I5,I5,I5,I5,PM2.5 x WHO region,PM2.5 x WHO region,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * WHO region
(Intercept),-0.1594673676641628,-0.1594673676641628,0.04165606262639673,0.04165606262639673,0.04165606262639673,0.04165606262639673,-3.8281910869586384,-3.8281910869586384,-3.8281910869586384,-3.8281910869586384,-3.8281910869586384,1.8955362262090952e-4,1.8955362262090952e-4,1.8955362262090952e-4,-0.2411132504119004,-0.2411132504119004,-0.2411132504119004,-0.2411132504119004,-0.07782148491642522,-0.07782148491642522,-0.07782148491642522,-0.07782148491642522,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I6,I6,I6,I6,Clean-fuel deficit x WHO region,Clean-fuel deficit x WHO region,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * WHO region
z clean fuel deficit 2020,0.1430853030815712,0.1430853030815712,0.02859190094562662,0.02859190094562662,0.02859190094562662,0.02859190094562662,5.00439978977534,5.00439978977534,5.00439978977534,5.00439978977534,5.00439978977534,1.5601557073171489e-6,1.5601557073171489e-6,1.5601557073171489e-6,0.08704517722814302,0.08704517722814302,0.08704517722814302,0.08704517722814302,0.19912542893499935,0.19912542893499935,0.19912542893499935,0.19912542893499935,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I6,I6,I6,I6,Clean-fuel deficit x WHO region,Clean-fuel deficit x WHO region,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * WHO region
WHO regionAmericas,0.2201001986389168,0.2201001986389168,0.06292321593941913,0.06292321593941913,0.06292321593941913,0.06292321593941913,3.497917189274364,3.497917189274364,3.497917189274364,3.497917189274364,3.497917189274364,6.183742314504669e-4,6.183742314504669e-4,6.183742314504669e-4,0.09677069539765532,0.09677069539765532,0.09677069539765532,0.09677069539765532,0.3434297018801783,0.3434297018801783,0.3434297018801783,0.3434297018801783,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I6,I6,I6,I6,Clean-fuel deficit x WHO region,Clean-fuel deficit x WHO region,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * WHO region
WHO regionEastern Mediterranean,0.2541986850747187,0.2541986850747187,0.06512763818275757,0.06512763818275757,0.06512763818275757,0.06512763818275757,3.903084652961012,3.903084652961012,3.903084652961012,3.903084652961012,3.903084652961012,1.4344077001431655e-4,1.4344077001431655e-4,1.4344077001431655e-4,0.12654851423651386,0.12654851423651386,0.12654851423651386,0.12654851423651386,0.38184885591292356,0.38184885591292356,0.38184885591292356,0.38184885591292356,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I6,I6,I6,I6,Clean-fuel deficit x WHO region,Clean-fuel deficit x WHO region,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * WHO region
WHO regionEuropean,0.14930460536439247,0.14930460536439247,0.21139815143428228,0.21139815143428228,0.21139815143428228,0.21139815143428228,0.7062720480354203,0.7062720480354203,0.7062720480354203,0.7062720480354203,0.7062720480354203,0.4811218813257001,0.4811218813257001,0.4811218813257001,-0.2650357714468008,-0.2650357714468008,-0.2650357714468008,-0.2650357714468008,0.5636449821755858,0.5636449821755858,0.5636449821755858,0.5636449821755858,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I6,I6,I6,I6,Clean-fuel deficit x WHO region,Clean-fuel deficit x WHO region,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * WHO region
WHO regionSouth-East Asia,0.18513218298787756,0.18513218298787756,0.08504634130105734,0.08504634130105734,0.08504634130105734,0.08504634130105734,2.1768388875486626,2.1768388875486626,2.1768388875486626,2.1768388875486626,2.1768388875486626,0.03106711176235981,0.03106711176235981,0.03106711176235981,0.01844135403780517,0.01844135403780517,0.01844135403780517,0.01844135403780517,0.35182301193794996,0.35182301193794996,0.35182301193794996,0.35182301193794996,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I6,I6,I6,I6,Clean-fuel deficit x WHO region,Clean-fuel deficit x WHO region,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * WHO region
WHO regionWestern Pacific,0.15904694827584398,0.15904694827584398,0.1389186045004417,0.1389186045004417,0.1389186045004417,0.1389186045004417,1.1448930749613044,1.1448930749613044,1.1448930749613044,1.1448930749613044,1.1448930749613044,0.2540891657572108,0.2540891657572108,0.2540891657572108,-0.11323351654502173,-0.11323351654502173,-0.11323351654502173,-0.11323351654502173,0.4313274130967097,0.4313274130967097,0.4313274130967097,0.4313274130967097,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I6,I6,I6,I6,Clean-fuel deficit x WHO region,Clean-fuel deficit x WHO region,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * WHO region
z clean fuel deficit 2020:WHO regionAmericas,-0.01686510361036294,-0.01686510361036294,0.07841350693256448,0.07841350693256448,0.07841350693256448,0.07841350693256448,-0.21507906316276493,-0.21507906316276493,-0.21507906316276493,-0.21507906316276493,-0.21507906316276493,0.8299997846942154,0.8299997846942154,0.8299997846942154,-0.1705555771981893,-0.1705555771981893,-0.1705555771981893,-0.1705555771981893,0.13682536997746342,0.13682536997746342,0.13682536997746342,0.13682536997746342,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I6,I6,I6,I6,Clean-fuel deficit x WHO region,Clean-fuel deficit x WHO region,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * WHO region
z clean fuel deficit 2020:WHO regionEastern Mediterranean,0.03770572217460819,0.03770572217460819,0.06767968602818365,0.06767968602818365,0.06767968602818365,0.06767968602818365,0.5571202289399881,0.5571202289399881,0.5571202289399881,0.5571202289399881,0.5571202289399881,0.5782812049449434,0.5782812049449434,0.5782812049449434,-0.09494646244063176,-0.09494646244063176,-0.09494646244063176,-0.09494646244063176,0.17035790678984813,0.17035790678984813,0.17035790678984813,0.17035790678984813,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I6,I6,I6,I6,Clean-fuel deficit x WHO region,Clean-fuel deficit x WHO region,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * WHO region
z clean fuel deficit 2020:WHO regionEuropean,-0.17610237184028582,-0.17610237184028582,0.28012664211373417,0.28012664211373417,0.28012664211373417,0.28012664211373417,-0.6286527069024249,-0.6286527069024249,-0.6286527069024249,-0.6286527069024249,-0.6286527069024249,0.5305389672274097,0.5305389672274097,0.5305389672274097,-0.7251505903832047,-0.7251505903832047,-0.7251505903832047,-0.7251505903832047,0.37294584670263314,0.37294584670263314,0.37294584670263314,0.37294584670263314,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I6,I6,I6,I6,Clean-fuel deficit x WHO region,Clean-fuel deficit x WHO region,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * WHO region
z clean fuel deficit 2020:WHO regionSouth-East Asia,-0.21014951400565224,-0.21014951400565224,0.08708422283889236,0.08708422283889236,0.08708422283889236,0.08708422283889236,-2.413175511647308,-2.413175511647308,-2.413175511647308,-2.413175511647308,-2.413175511647308,0.01702862007104177,0.01702862007104177,0.01702862007104177,-0.38083459076988124,-0.38083459076988124,-0.38083459076988124,-0.38083459076988124,-0.039464437241423206,-0.039464437241423206,-0.039464437241423206,-0.039464437241423206,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I6,I6,I6,I6,Clean-fuel deficit x WHO region,Clean-fuel deficit x WHO region,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * WHO region
z clean fuel deficit 2020:WHO regionWestern Pacific,-0.3301523238614059,-0.3301523238614059,0.14174588102432426,0.14174588102432426,0.14174588102432426,0.14174588102432426,-2.329184604699379,-2.329184604699379,-2.329184604699379,-2.329184604699379,-2.329184604699379,0.021192741061089697,0.021192741061089697,0.021192741061089697,-0.6079742506690815,-0.6079742506690815,-0.6079742506690815,-0.6079742506690815,-0.05233039705373038,-0.05233039705373038,-0.05233039705373038,-0.05233039705373038,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I6,I6,I6,I6,Clean-fuel deficit x WHO region,Clean-fuel deficit x WHO region,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * WHO region
Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.,Subtable 6. Environmental interaction model fit.
Analysis family,Model id,Model id,Model id,Model label,Model label,Model label,Model label,Formula,Formula,Formula,Formula,Formula,N,N,N,N,R-squared,R-squared,R-squared,R-squared,Adjusted R-squared,Adjusted R-squared,Adjusted R-squared,Adjusted R-squared,AIC,AIC,AIC,AIC,BIC,BIC,BIC,BIC,BIC,F p value,F p value,F p value,F p value,Maximum leverage,Maximum leverage,Maximum leverage,Max cooks distance
Interaction model,I1,I1,I1,PM2.5 x high-income status,PM2.5 x high-income status,PM2.5 x high-income status,PM2.5 x high-income status,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * income binary,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * income binary,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * income binary,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * income binary,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * income binary,162,162,162,162,0.027819825205186922,0.027819825205186922,0.027819825205186922,0.027819825205186922,0.009360707962247306,0.009360707962247306,0.009360707962247306,0.009360707962247306,193.7886168426306,193.7886168426306,193.7886168426306,193.7886168426306,209.2265985187925,209.2265985187925,209.2265985187925,209.2265985187925,209.2265985187925,0.21481329101961358,0.21481329101961358,0.21481329101961358,0.21481329101961358,0.24901749812606874,0.24901749812606874,0.24901749812606874,0.20631315485379817
Interaction model,I2,I2,I2,Clean-fuel deficit x high-income status,Clean-fuel deficit x high-income status,Clean-fuel deficit x high-income status,Clean-fuel deficit x high-income status,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * income binary,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * income binary,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * income binary,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * income binary,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * income binary,160,160,160,160,0.010887472015557542,0.010887472015557542,0.010887472015557542,0.010887472015557542,-0.008133922753374101,-0.008133922753374101,-0.008133922753374101,-0.008133922753374101,193.9486090037829,193.9486090037829,193.9486090037829,193.9486090037829,209.32447807995203,209.32447807995203,209.32447807995203,209.32447807995203,209.32447807995203,0.6340002036721253,0.6340002036721253,0.6340002036721253,0.6340002036721253,1,1,1,0.158501658996037
Interaction model,I3,I3,I3,PM2.5 x SDI,PM2.5 x SDI,PM2.5 x SDI,PM2.5 x SDI,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * z SDI,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * z SDI,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * z SDI,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * z SDI,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * z SDI,163,163,163,163,0.02031423240486111,0.02031423240486111,0.02031423240486111,0.02031423240486111,0.0018295952804244786,0.0018295952804244786,0.0018295952804244786,0.0018295952804244786,195.28363289043898,195.28363289043898,195.28363289043898,195.28363289043898,210.75238389447279,210.75238389447279,210.75238389447279,210.75238389447279,210.75238389447279,0.35135664087902174,0.35135664087902174,0.35135664087902174,0.35135664087902174,0.18593781753734895,0.18593781753734895,0.18593781753734895,0.12000358222221243
Interaction model,I4,I4,I4,Clean-fuel deficit x urbanisation,Clean-fuel deficit x urbanisation,Clean-fuel deficit x urbanisation,Clean-fuel deficit x urbanisation,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * z urbanisation,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * z urbanisation,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * z urbanisation,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * z urbanisation,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * z urbanisation,161,161,161,161,0.0019343625401164483,0.0019343625401164483,0.0019343625401164483,0.0019343625401164483,-0.01713695537312976,-0.01713695537312976,-0.01713695537312976,-0.01713695537312976,195.65020643829095,195.65020643829095,195.65020643829095,195.65020643829095,211.05722826321326,211.05722826321326,211.05722826321326,211.05722826321326,211.05722826321326,0.959094009197794,0.959094009197794,0.959094009197794,0.959094009197794,0.11955094546202769,0.11955094546202769,0.11955094546202769,0.1102371237939715
Interaction model,I5,I5,I5,PM2.5 x WHO region,PM2.5 x WHO region,PM2.5 x WHO region,PM2.5 x WHO region,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * WHO region,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * WHO region,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * WHO region,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * WHO region,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * WHO region,163,163,163,163,0.01631937837688226,0.01631937837688226,0.01631937837688226,0.01631937837688226,-0.05533947485394086,-0.05533947485394086,-0.05533947485394086,-0.05533947485394086,211.94694474984388,211.94694474984388,211.94694474984388,211.94694474984388,252.1656973603318,252.1656973603318,252.1656973603318,252.1656973603318,252.1656973603318,0.9953744729508947,0.9953744729508947,0.9953744729508947,0.9953744729508947,0.4664497938620525,0.4664497938620525,0.4664497938620525,0.20653198302605033
Interaction model,I6,I6,I6,Clean-fuel deficit x WHO region,Clean-fuel deficit x WHO region,Clean-fuel deficit x WHO region,Clean-fuel deficit x WHO region,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * WHO region,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * WHO region,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * WHO region,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * WHO region,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * WHO region,161,161,161,161,0.051674363958514116,0.051674363958514116,0.051674363958514116,0.051674363958514116,-0.018336253467367447,-0.018336253467367447,-0.018336253467367447,-0.018336253467367447,203.41970902603336,203.41970902603336,203.41970902603336,203.41970902603336,243.47796577083136,243.47796577083136,243.47796577083136,243.47796577083136,243.47796577083136,0.7005697395574807,0.7005697395574807,0.7005697395574807,0.7005697395574807,0.5834382066944064,0.5834382066944064,0.5834382066944064,0.23857854245064566
Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.,Subtable 7. Latency exposure model coefficients.
Term,Estimate,Estimate,Robust se,Robust se,Robust se,Robust se,Statistic,Statistic,Statistic,Statistic,Statistic,P value,P value,P value,Conf low,Conf low,Conf low,Conf low,Conf high,Conf high,Conf high,Conf high,Se type,Se type,Se type,Se type,Se note,Se note,Se note,Analysis family,Analysis family,Analysis family,Analysis family,Analysis family,Model id,Model id,Model id,Model id,Model label,Model label,Formula
z clean fuel deficit 2020,2.86965940749866e-4,2.86965940749866e-4,0.025995495284928262,0.025995495284928262,0.025995495284928262,0.025995495284928262,0.011039064176486143,0.011039064176486143,0.011039064176486143,0.011039064176486143,0.011039064176486143,0.9912062062979388,0.9912062062979388,0.9912062062979388,-0.05066420481770952,-0.05066420481770952,-0.05066420481770952,-0.05066420481770952,0.05123813669920926,0.05123813669920926,0.05123813669920926,0.05123813669920926,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Lagged environmental model,Lagged environmental model,Lagged environmental model,Lagged environmental model,Lagged environmental model,L1,L1,L1,L1,Current environmental exposures,Current environmental exposures,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency
