"Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments."
SWZ,Eswatini,Eswatini,Eswatini,African,African,Lower-middle-income,Lower-middle-income,Lower-middle-income,1,1,1,50.6,50.6,50.6,15.07308,15.07308,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,single exposure,single exposure,single exposure,energy-poverty-dominant,energy poverty,1.544754147529602,1.544754147529602,52.408897399902344,52.408897399902344,52.408897399902344,-0.13178415351989323,-0.13178415351989323,-0.13178415351989323,-0.07740889251801353,-0.07740889251801353,-0.07740889251801353,25.0156180525173,25.0156180525173,0.6119999885559082,0.6119999885559082,0.6119999885559082,0.585459713
SYC,Seychelles,Seychelles,Seychelles,African,African,High-income,High-income,High-income,5.6,5.6,5.6,0,0,0,16.95663,16.95663,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,low exposure,low exposure,low exposure,low exposure,none,8.247639656066895,8.247639656066895,185.17576599121097,185.17576599121097,185.17576599121097,-0.31398851724771226,-0.31398851724771226,-0.31398851724771226,-0.2197936576185984,-0.2197936576185984,-0.2197936576185984,44.6026796065539,44.6026796065539,NA,NA,NA,0.730150775
SYR,Syrian Arab Republic,Syrian Arab Republic,Syrian Arab Republic,Eastern Mediterranean,Eastern Mediterranean,Low-income,Low-income,Low-income,NA,NA,NA,7.599999999999994,7.599999999999994,7.599999999999994,25.14079,25.14079,FALSE,NA,NA,NA,NA,NA,NA,insufficient data,insufficient data,insufficient data,insufficient data,NA,5.825285911560059,5.825285911560059,163.5479278564453,163.5479278564453,163.5479278564453,NA,NA,NA,NA,NA,NA,73.0125007629395,73.0125007629395,0.5580000281333923,0.5580000281333923,0.5580000281333923,0.623004075
TCD,Chad,Chad,Chad,African,African,Low-income,Low-income,Low-income,1.6,1.6,1.6,92.6,92.6,92.6,41.15263,41.15263,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,double exposure,double exposure,double exposure,energy poverty + ambient pollution,energy poverty,0.4146235585212707,0.4146235585212707,12.241251945495604,12.241251945495604,12.241251945495604,0.11556794370144063,0.11556794370144063,0.11556794370144063,0.07406166048031212,0.07406166048031212,0.07406166048031212,25.2312246423075,25.2312246423075,0.3930000066757202,0.3930000066757202,0.3930000066757202,0.240436019
TGO,Togo,Togo,Togo,African,African,Low-income,Low-income,Low-income,0.5,0.5,0.5,89.4,89.4,89.4,35.65757,35.65757,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,double exposure,double exposure,double exposure,energy poverty + ambient pollution,energy poverty,0.4381218552589417,0.4381218552589417,12.70047664642334,12.70047664642334,12.70047664642334,0.05739980972910126,0.05739980972910126,0.05739980972910126,0.02273340264855502,0.02273340264855502,0.02273340264855502,42.3105904515122,42.3105904515122,0.5450000166893005,0.5450000166893005,0.5450000166893005,0.408533695
THA,Thailand,Thailand,Thailand,South-East Asia,South-East Asia,Upper-middle-income,Upper-middle-income,Upper-middle-income,1.5,1.5,1.5,15.599999999999994,15.599999999999994,15.599999999999994,24.63927,24.63927,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,single exposure,single exposure,single exposure,ambient-pollution-dominant,ambient pollution,20.810144424438477,20.810144424438477,455.0804138183594,455.0804138183594,455.0804138183594,0.24031646434355253,0.24031646434355253,0.24031646434355253,0.36662468572570617,0.36662468572570617,0.36662468572570617,58.5087776184082,58.5087776184082,0.796999990940094,0.796999990940094,0.796999990940094,0.682547933
TJK,Tajikistan,Tajikistan,Tajikistan,European,European,Lower-middle-income,Lower-middle-income,Lower-middle-income,NA,NA,NA,15.200000000000005,15.200000000000005,15.200000000000005,53.64558,53.64558,FALSE,NA,NA,NA,NA,NA,NA,insufficient data,insufficient data,insufficient data,insufficient data,NA,2.589667320251465,2.589667320251465,83.09662628173828,83.09662628173828,83.09662628173828,NA,NA,NA,NA,NA,NA,26.1991525151375,26.1991525151375,0.6769999861717224,0.6769999861717224,0.6769999861717224,0.541511187
TKL,Tokelau,Tokelau,Tokelau,Western Pacific,Western Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,insufficient data,insufficient data,insufficient data,insufficient data,NA,18.12651252746582,18.12651252746582,412.883056640625,412.883056640625,412.883056640625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686425621
TKM,Turkmenistan,Turkmenistan,Turkmenistan,European,European,Upper-middle-income,Upper-middle-income,Upper-middle-income,0.5,0.5,0.5,0.09999999999999432,0.09999999999999432,0.09999999999999432,26.40925,26.40925,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,single exposure,single exposure,single exposure,ambient-pollution-dominant,ambient pollution,3.5412709712982178,3.5412709712982178,104.0526885986328,104.0526885986328,104.0526885986328,0.24674237530156468,0.24674237530156468,0.24674237530156468,0.21135919217079568,0.21135919217079568,0.21135919217079568,47.0581410301711,47.0581410301711,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.682160776
TLS,Timor-Leste,Timor-Leste,Timor-Leste,South-East Asia,South-East Asia,Lower-middle-income,Lower-middle-income,Lower-middle-income,4.9,4.9,4.9,85.1,85.1,85.1,20.47387,20.47387,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,single exposure,single exposure,single exposure,energy-poverty-dominant,energy poverty,4.3441996574401855,4.3441996574401855,103.47958374023438,103.47958374023438,103.47958374023438,0.00966917405939056,0.00966917405939056,0.00966917405939056,-0.05670248599492215,-0.05670248599492215,-0.05670248599492215,28.7927371734472,28.7927371734472,0.5740000009536743,0.5740000009536743,0.5740000009536743,0.444667619
TON,Tonga,Tonga,Tonga,Western Pacific,Western Pacific,Upper-middle-income,Upper-middle-income,Upper-middle-income,15.5,15.5,15.5,14.799999999999995,14.799999999999995,14.799999999999995,7.52079,7.52079,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,single exposure,single exposure,single exposure,tobacco-dominant,tobacco,10.68076229095459,10.68076229095459,253.24916076660156,253.24916076660156,253.24916076660156,-0.06822086875793956,-0.06822086875793956,-0.06822086875793956,-0.07160874514829778,-0.07160874514829778,-0.07160874514829778,21.258003897665,21.258003897665,0.7379999756813049,0.7379999756813049,0.7379999756813049,0.626349936
TTO,Trinidad and Tobago,Trinidad and Tobago,Trinidad and Tobago,Americas,Americas,High-income,High-income,High-income,NA,NA,NA,0,0,0,10.26482,10.26482,FALSE,NA,NA,NA,NA,NA,NA,insufficient data,insufficient data,insufficient data,insufficient data,NA,7.689085960388184,7.689085960388184,172.33253479003906,172.33253479003906,172.33253479003906,NA,NA,NA,NA,NA,NA,53.9421278853848,53.9421278853848,0.8040000200271606,0.8040000200271606,0.8040000200271606,0.768763254
TUN,Tunisia,Tunisia,Tunisia,Eastern Mediterranean,Eastern Mediterranean,Lower-middle-income,Lower-middle-income,Lower-middle-income,1.6,1.6,1.6,0.09999999999999432,0.09999999999999432,0.09999999999999432,26.52402,26.52402,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,single exposure,single exposure,single exposure,ambient-pollution-dominant,ambient pollution,5.240353584289551,5.240353584289551,125.30999755859376,125.30999755859376,125.30999755859376,-0.1844399827488719,-0.1844399827488719,-0.1844399827488719,-0.16584601388457595,-0.16584601388457595,-0.16584601388457595,69.3997523770568,69.3997523770568,0.7289999723434448,0.7289999723434448,0.7289999723434448,0.682432216
TUR,Türkiye,Türkiye,Türkiye,European,European,Upper-middle-income,Upper-middle-income,Upper-middle-income,19.8,19.8,19.8,4.700000000000003,4.700000000000003,4.700000000000003,23.25106,23.25106,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,single exposure,single exposure,single exposure,tobacco-dominant,tobacco,13.80827808380127,13.80827808380127,329.4829406738281,329.4829406738281,329.4829406738281,0.09270203564223996,0.09270203564223996,0.09270203564223996,0.11323913494403548,0.11323913494403548,0.11323913494403548,89.1762048153239,89.1762048153239,0.8410000205039978,0.8410000205039978,0.8410000205039978,0.712692673
TUV,Tuvalu,Tuvalu,Tuvalu,Western Pacific,Western Pacific,Upper-middle-income,Upper-middle-income,Upper-middle-income,19.1,19.1,19.1,25,25,25,6.80654,6.80654,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,single exposure,single exposure,single exposure,tobacco-dominant,tobacco,13.88291358947754,13.88291358947754,359.2380676269531,359.2380676269531,359.2380676269531,-0.02071595508079413,-0.02071595508079413,-0.02071595508079413,0.06676019620558475,0.06676019620558475,0.06676019620558475,62.6098296425994,62.6098296425994,0.652999997138977,0.652999997138977,0.652999997138977,0.576620529
TZA,United Republic of Tanzania,United Republic of Tanzania,United Republic of Tanzania,African,African,Lower-middle-income,Lower-middle-income,Lower-middle-income,1.3,1.3,1.3,93.1,93.1,93.1,15.36389,15.36389,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,single exposure,single exposure,single exposure,energy-poverty-dominant,energy poverty,1.1941900253295898,1.1941900253295898,33.560550689697266,33.560550689697266,33.560550689697266,0.05780561902483726,0.05780561902483726,0.05780561902483726,0.04328231054063633,0.04328231054063633,0.04328231054063633,34.3500111758619,34.3500111758619,0.5289999842643738,0.5289999842643738,0.5289999842643738,0.446568273
UGA,Uganda,Uganda,Uganda,African,African,Low-income,Low-income,Low-income,2,2,2,98.6,98.6,98.6,31.31261,31.31261,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,double exposure,double exposure,double exposure,energy poverty + ambient pollution,energy poverty,0.8160120248794556,0.8160120248794556,25.22553825378418,25.22553825378418,25.22553825378418,0.09153713541164311,0.09153713541164311,0.09153713541164311,0.05116215547766413,0.05116215547766413,0.05116215547766413,29.2362957789022,29.2362957789022,0.5450000166893005,0.5450000166893005,0.5450000166893005,0.423261181
UKR,Ukraine,Ukraine,Ukraine,European,European,Upper-middle-income,Upper-middle-income,Upper-middle-income,11.5,11.5,11.5,4.700000000000003,4.700000000000003,4.700000000000003,13.50727,13.50727,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,single exposure,single exposure,single exposure,tobacco-dominant,tobacco,10.76949405670166,10.76949405670166,257.0096740722656,257.0096740722656,257.0096740722656,-0.6487452306496417,-0.6487452306496417,-0.6487452306496417,-0.6602378543252532,-0.6602378543252532,-0.6602378543252532,69.4027032653896,69.4027032653896,0.7549999952316284,0.7549999952316284,0.7549999952316284,0.760773913
URY,Uruguay,Uruguay,Uruguay,Americas,Americas,High-income,High-income,High-income,17.5,17.5,17.5,0,0,0,8.47571,8.47571,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,single exposure,single exposure,single exposure,tobacco-dominant,tobacco,28.057729721069336,28.057729721069336,647.51226806640625,647.51226806640625,647.51226806640625,0.12184968524870916,0.12184968524870916,0.12184968524870916,0.3668454114499137,0.3668454114499137,0.3668454114499137,95.4497146606445,95.4497146606445,0.8140000104904175,0.8140000104904175,0.8140000104904175,0.719283445
USA,United States of America,United States of America,United States of America,Americas,Americas,High-income,High-income,High-income,16.8,16.8,16.8,0,0,0,7.17987,7.17987,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,single exposure,single exposure,single exposure,tobacco-dominant,tobacco,37.74345397949219,37.74345397949219,742.63433837890625,742.63433837890625,742.63433837890625,0.4839691142890732,0.4839691142890732,0.4839691142890732,0.5211705956730273,0.5211705956730273,0.5211705956730273,80.0074765140272,80.0074765140272,0.9210000038146972,0.9210000038146972,0.9210000038146972,0.862448354
UZB,Uzbekistan,Uzbekistan,Uzbekistan,European,European,Lower-middle-income,Lower-middle-income,Lower-middle-income,1,1,1,19.299999999999997,19.299999999999997,19.299999999999997,40.97948,40.97948,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,single exposure,single exposure,single exposure,ambient-pollution-dominant,ambient pollution,3.482344388961792,3.482344388961792,110.04450225830078,110.04450225830078,110.04450225830078,0.2240556554253001,0.2240556554253001,0.2240556554253001,0.18349250129180517,0.18349250129180517,0.18349250129180517,50.9269905090332,50.9269905090332,0.7210000157356262,0.7210000157356262,0.7210000157356262,0.662621694
VCT,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Americas,Americas,Upper-middle-income,Upper-middle-income,Upper-middle-income,NA,NA,NA,8.099999999999994,8.099999999999994,8.099999999999994,9.41283,9.41283,FALSE,NA,NA,NA,NA,NA,NA,insufficient data,insufficient data,insufficient data,insufficient data,NA,8.158809661865234,8.158809661865234,188.29660034179688,188.29660034179688,188.29660034179688,NA,NA,NA,NA,NA,NA,47.4554100739049,47.4554100739049,NA,NA,NA,0.637195963
VEN,Venezuela (Bolivarian Republic of),Venezuela (Bolivarian Republic of),Venezuela (Bolivarian Republic of),Americas,Americas,NA,NA,NA,NA,NA,NA,5.450000000000003,5.450000000000003,5.450000000000003,16.21392,16.21392,FALSE,NA,NA,NA,NA,NA,NA,insufficient data,insufficient data,insufficient data,insufficient data,NA,13.973526000976564,13.973526000976564,340.79327392578125,340.79327392578125,340.79327392578125,NA,NA,NA,NA,NA,NA,89.1766444746891,89.1766444746891,0.6899999976158142,0.6899999976158142,0.6899999976158142,0.596513059
VNM,Viet Nam,Viet Nam,Viet Nam,Western Pacific,Western Pacific,Lower-middle-income,Lower-middle-income,Lower-middle-income,1,1,1,4.099999999999994,4.099999999999994,4.099999999999994,20.8923,20.8923,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,low exposure,low exposure,low exposure,low exposure,none,14.051995277404783,14.051995277404783,367.1763916015625,367.1763916015625,367.1763916015625,0.21105070435579223,0.21105070435579223,0.21105070435579223,0.4028667812529983,0.4028667812529983,0.4028667812529983,36.6540656426603,36.6540656426603,0.7179999947547913,0.7179999947547913,0.7179999947547913,0.627933721
VUT,Vanuatu,Vanuatu,Vanuatu,Western Pacific,Western Pacific,Lower-middle-income,Lower-middle-income,Lower-middle-income,NA,NA,NA,82.8,82.8,82.8,8.42148,8.42148,FALSE,NA,NA,NA,NA,NA,NA,insufficient data,insufficient data,insufficient data,insufficient data,NA,1.521994709968567,1.521994709968567,47.99360656738281,47.99360656738281,47.99360656738281,NA,NA,NA,NA,NA,NA,22.2501822422475,22.2501822422475,0.6140000224113464,0.6140000224113464,0.6140000224113464,0.473100706
WSM,Samoa,Samoa,Samoa,Western Pacific,Western Pacific,Upper-middle-income,Upper-middle-income,Upper-middle-income,13.3,13.3,13.3,63.4,63.4,63.4,7.77989,7.77989,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,double exposure,double exposure,double exposure,tobacco + energy poverty,energy poverty,11.213470458984377,11.213470458984377,242.48272705078125,242.48272705078125,242.48272705078125,-0.02614772682030716,-0.02614772682030716,-0.02614772682030716,-0.12379769484574192,-0.12379769484574192,-0.12379769484574192,17.5672426452007,17.5672426452007,0.7080000042915344,0.7080000042915344,0.7080000042915344,0.593392769
YEM,Yemen,Yemen,Yemen,Eastern Mediterranean,Eastern Mediterranean,Low-income,Low-income,Low-income,6.5,6.5,6.5,48.7,48.7,48.7,41.60944,41.60944,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,double exposure,double exposure,double exposure,energy poverty + ambient pollution,ambient pollution,2.0233654975891113,2.0233654975891113,62.2950439453125,62.2950439453125,62.2950439453125,0.22272186716712936,0.22272186716712936,0.22272186716712936,0.14897572531804615,0.14897572531804615,0.14897572531804615,36.0704951256305,36.0704951256305,0.42500001192092896,0.42500001192092896,0.42500001192092896,0.450376375
ZAF,South Africa,South Africa,South Africa,African,African,Upper-middle-income,Upper-middle-income,Upper-middle-income,6.5,6.5,6.5,11.900000000000006,11.900000000000006,11.900000000000006,19.74802,19.74802,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,low exposure,low exposure,low exposure,low exposure,none,10.407913208007813,10.407913208007813,244.0896148681641,244.0896148681641,244.0896148681641,-9.715934283119378e-4,-9.715934283119378e-4,-9.715934283119378e-4,0.11487549224100276,0.11487549224100276,0.11487549224100276,63.4503925883909,63.4503925883909,0.7210000157356262,0.7210000157356262,0.7210000157356262,0.679626598
ZMB,Zambia,Zambia,Zambia,African,African,Lower-middle-income,Lower-middle-income,Lower-middle-income,2.7,2.7,2.7,89.1,89.1,89.1,16.8967,16.8967,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,single exposure,single exposure,single exposure,energy-poverty-dominant,energy poverty,0.9137298464775084,0.9137298464775084,28.041139602661133,28.041139602661133,28.041139602661133,0.11351335575657528,0.11351335575657528,0.11351335575657528,0.08425310036472039,0.08425310036472039,0.08425310036472039,44.2353731410926,44.2353731410926,0.5649999976158142,0.5649999976158142,0.5649999976158142,0.505948954
ZWE,Zimbabwe,Zimbabwe,Zimbabwe,African,African,Lower-middle-income,Lower-middle-income,Lower-middle-income,0.8,0.8,0.8,69.7,69.7,69.7,13.07553,13.07553,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,single exposure,single exposure,single exposure,energy-poverty-dominant,energy poverty,1.852077841758728,1.852077841758728,44.90275955200195,44.90275955200195,44.90275955200195,0.01007300406966473,0.01007300406966473,0.01007300406966473,0.00445603307154992,0.00445603307154992,0.00445603307154992,37.8692058859373,37.8692058859373,0.5490000247955322,0.5490000247955322,0.5490000247955322,0.473819486
